110,518,22,0.6207,1,7
111,520,22,0.6207,0,6
112,520,22,0.6207,1,9
113,524,22,0.6207,0,4
114,524,22,0.6207,1,6
115,528,22,0.6207,0,1
116,528,22,0.6207,1,7
117,526,22,0.6207,0,12
118,526,22,0.6207,1,13
119,538,22,0.6207,0,14
120,538,22,0.6207,1,6
121,540,22,0.6207,0,5
122,540,22,0.6207,1,1
123,546,22,0.6207,0,10
124,546,22,0.6207,1,8
125,556,22,0.6207,0,15
126,556,22,0.6207,1,11
127,564,22,0.6207,0,13
128,564,22,0.6207,1,8
129,486,23,0.6207,0,2
130,486,23,0.6207,1,0
131,488,23,0.6207,0,0
132,488,23,0.6207,1,2
133,490,23,0.6207,0,6
134,490,23,0.6207,1,0
135,506,23,0.6207,0,6
136,506,23,0.6207,1,9
137,510,23,0.6207,0,1
138,510,23,0.6207,1,0
139,512,23,0.6207,0,0
140,512,23,0.6207,1,1
141,518,23,0.6207,0,10
142,518,23,0.6207,1,8
143,520,23,0.6207,0,0
144,520,23,0.6207,1,2
145,524,23,0.6207,0,11
146,524,23,0.6207,1,9
147,528,23,0.6207,0,14
148,528,23,0.6207,1,8
149,526,23,0.6207,0,3
150,526,23,0.6207,1,2
151,538,23,0.6207,0,1
152,538,23,0.6207,1,9
153,540,23,0.6207,0,2
154,540,23,0.6207,1,15
155,546,23,0.6207,0,5
156,546,23,0.6207,1,7
157,556,23,0.6207,0,0
158,556,23,0.6207,1,4
159,564,23,0.6207,0,0
160,564,23,0.6207,1,5
161,486,24,0.6207,0,15
162,486,24,0.6207,1,15
163,488,24,0.6207,0,15
164,488,24,0.6207,1,15
165,490,24,0.6207,0,13
166,490,24,0.6207,1,15
167,506,24,0.6207,0,9
168,506,24,0.6207,1,6
169,510,24,0.6207,0,14
170,510,24,0.6207,1,15
171,512,24,0.6207,0,11
172,512,24,0.6207,1,14
173,518,24,0.6207,0,5
174,518,24,0.6207,1,5
175,520,24,0.6207,0,3
176,520,24,0.6207,1,13
177,524,24,0.6207,0,4
178,524,24,0.6207,1,7
179,528,24,0.6207,0,1
180,528,24,0.6207,1,7
181,526,24,0.6207,0,12
182,526,24,0.6207,1,13
183,538,24,0.6207,0,12
184,538,24,0.6207,1,2
185,540,24,0.6207,0,9
186,540,24,0.6207,1,0
187,546,24,0.6207,0,8
188,546,24,0.6207,1,0
189,556,24,0.6207,0,3
190,556,24,0.6207,1,1
191,564,24,0.6207,0,14
192,564,24,0.6207,1,2
193,486,25,0.6207,0,1
194,486,25,0.6207,1,0
195,488,25,0.6207,0,4
196,488,25,0.6207,1,0
197,490,25,0.6207,0,2
198,490,25,0.6207,1,2
199,506,25,0.6207,0,6
200,506,25,0.6207,1,9
201,510,25,0.6207,0,1
202,510,25,0.6207,1,0
203,512,25,0.6207,0,4
204,512,25,0.6207,1,1
205,518,25,0.6207,0,10
206,518,25,0.6207,1,10
207,520,25,0.6207,0,14
208,520,25,0.6207,1,2
209,524,25,0.6207,0,11
210,524,25,0.6207,1,6
211,528,25,0.6207,0,0
212,528,25,0.6207,1,0
213,526,25,0.6207,0,3
214,526,25,0.6207,1,6
215,538,25,0.6207,0,3
216,538,25,0.6207,1,12
217,540,25,0.6207,0,6
218,540,25,0.6207,1,13
219,546,25,0.6207,0,7
220,546,25,0.6207,1,13
221,556,25,0.6207,0,13
222,556,25,0.6207,1,10
223,564,25,0.6207,0,1
224,564,25,0.6207,1,5
225,486,26,0.6207,0,14
226,486,26,0.6207,1,15
227,488,26,0.6207,0,15
228,488,26,0.6207,1,15
229,490,26,0.6207,0,13
230,490,26,0.6207,1,13
231,506,26,0.6207,0,11
232,506,26,0.6207,1,14
233,510,26,0.6207,0,4
234,510,26,0.6207,1,15
235,512,26,0.6207,0,9
236,512,26,0.6207,1,15
237,518,26,0.6207,0,7
238,518,26,0.6207,1,9
239,520,26,0.6207,0,1
240,520,26,0.6207,1,13
241,524,26,0.6207,0,13
242,524,26,0.6207,1,9
243,528,26,0.6207,0,15
244,528,26,0.6207,1,14
245,526,26,0.6207,0,4
246,526,26,0.6207,1,8
247,538,26,0.6207,0,4
248,538,26,0.6207,1,11
249,540,26,0.6207,0,9
250,540,26,0.6207,1,6
251,546,26,0.6207,0,1
252,546,26,0.6207,1,2
253,556,26,0.6207,0,0
254,556,26,0.6207,1,4
255,564,26,0.6207,0,4
256,564,26,0.6207,1,9
257,486,27,0.6207,0,1
258,486,27,0.6207,1,8
259,488,27,0.6207,0,2
260,488,27,0.6207,1,0
261,490,27,0.6207,0,3
262,490,27,0.6207,1,2
263,506,27,0.6207,0,4
264,506,27,0.6207,1,0
265,510,27,0.6207,0,9
266,510,27,0.6207,1,7
267,512,27,0.6207,0,6
268,512,27,0.6207,1,0
269,518,27,0.6207,0,1
270,518,27,0.6207,1,6
271,520,27,0.6207,0,15
272,520,27,0.6207,1,2
273,524,27,0.6207,0,2
274,524,27,0.6207,1,6
275,528,27,0.6207,0,0
276,528,27,0.6207,1,1
277,526,27,0.6207,0,11
278,526,27,0.6207,1,7
279,538,27,0.6207,0,15
280,538,27,0.6207,1,6
281,540,27,0.6207,0,4
282,540,27,0.6207,1,8
283,546,27,0.6207,0,10
284,546,27,0.6207,1,8
285,556,27,0.6207,0,11
286,556,27,0.6207,1,1
287,564,27,0.6207,0,10
288,564,27,0.6207,1,2
289,486,28,0.6207,0,14
290,486,28,0.6207,1,15
291,488,28,0.6207,0,13
292,488,28,0.6207,1,15
293,490,28,0.6207,0,14
294,490,28,0.6207,1,13
295,506,28,0.6207,0,15
296,506,28,0.6207,1,15
297,510,28,0.6207,0,6
298,510,28,0.6207,1,8
299,512,28,0.6207,0,13
300,512,28,0.6207,1,15
301,518,28,0.6207,0,10
302,518,28,0.6207,1,9
303,520,28,0.6207,0,8
304,520,28,0.6207,1,9
305,524,28,0.6207,0,15
306,524,28,0.6207,1,9
307,528,28,0.6207,0,15
308,528,28,0.6207,1,12
309,526,28,0.6207,0,4
310,526,28,0.6207,1,0
311,538,28,0.6207,0,1
312,538,28,0.6207,1,13
313,540,28,0.6207,0,10
314,540,28,0.6207,1,7
315,546,28,0.6207,0,3
316,546,28,0.6207,1,7
317,556,28,0.6207,0,4
318,556,28,0.6207,1,6
319,564,28,0.6207,0,5
320,564,28,0.6207,1,13
321,486,29,0.6207,0,3
322,486,29,0.6207,1,4
323,488,29,0.6207,0,2
324,488,29,0.6207,1,12
325,490,29,0.6207,0,5
326,490,29,0.6207,1,2
327,506,29,0.6207,0,1
328,506,29,0.6207,1,0
329,510,29,0.6207,0,8
330,510,29,0.6207,1,7
331,512,29,0.6207,0,2
332,512,29,0.6207,1,0
333,518,29,0.6207,0,5
334,518,29,0.6207,1,6
335,520,29,0.6207,0,3
336,520,29,0.6207,1,6
337,524,29,0.6207,0,4
338,524,29,0.6207,1,6
339,528,29,0.6207,0,1
340,528,29,0.6207,1,7
341,526,29,0.6207,0,14
342,526,29,0.6207,1,15
343,538,29,0.6207,0,14
344,538,29,0.6207,1,2
345,540,29,0.6207,0,5
346,540,29,0.6207,1,10
347,546,29,0.6207,0,8
348,546,29,0.6207,1,2
349,556,29,0.6207,0,10
350,556,29,0.6207,1,12
351,564,29,0.6207,0,0
352,564,29,0.6207,1,1
353,486,30,0.6207,0,13
354,486,30,0.6207,1,15
355,488,30,0.6207,0,13
356,488,30,0.6207,1,11
357,490,30,0.6207,0,10
358,490,30,0.6207,1,15
359,506,30,0.6207,0,14
360,506,30,0.6207,1,15
361,510,30,0.6207,0,15
362,510,30,0.6207,1,0
363,512,30,0.6207,0,14
364,512,30,0.6207,1,7
365,518,30,0.6207,0,10
366,518,30,0.6207,1,12
367,520,30,0.6207,0,12
368,520,30,0.6207,1,3
369,524,30,0.6207,0,11
370,524,30,0.6207,1,1
371,528,30,0.6207,0,8
372,528,30,0.6207,1,1
373,526,30,0.6207,0,3
374,526,30,0.6207,1,0
375,538,30,0.6207,0,1
376,538,30,0.6207,1,5
377,540,30,0.6207,0,14
378,540,30,0.6207,1,9
379,546,30,0.6207,0,6
380,546,30,0.6207,1,12
381,556,30,0.6207,0,13
382,556,30,0.6207,1,3
383,564,30,0.6207,0,10
384,564,30,0.6207,1,2
385,486,31,0.6207,0,0
386,486,31,0.6207,1,0
387,488,31,0.6207,0,7
388,488,31,0.6207,1,5
389,490,31,0.6207,0,1
390,490,31,0.6207,1,0
391,506,31,0.6207,0,1
392,506,31,0.6207,1,1
393,510,31,0.6207,0,0
394,510,31,0.6207,1,15
395,512,31,0.6207,0,0
396,512,31,0.6207,1,8
397,518,31,0.6207,0,5
398,518,31,0.6207,1,3
399,520,31,0.6207,0,3
400,520,31,0.6207,1,12
401,524,31,0.6207,0,4
402,524,31,0.6207,1,15
403,528,31,0.6207,0,7
404,528,31,0.6207,1,14
405,526,31,0.6207,0,4
406,526,31,0.6207,1,13
407,538,31,0.6207,0,6
408,538,31,0.6207,1,8
409,540,31,0.6207,0,1
410,540,31,0.6207,1,7
411,546,31,0.6207,0,9
412,546,31,0.6207,1,2
413,556,31,0.6207,0,2
414,556,31,0.6207,1,4
415,564,31,0.6207,0,1
416,564,31,0.6207,1,13
417,486,32,0.6207,0,15
418,486,32,0.6207,1,15
419,488,32,0.6207,0,12
420,488,32,0.6207,1,10
421,490,32,0.6207,0,15
422,490,32,0.6207,1,15
423,506,32,0.6207,0,14
424,506,32,0.6207,1,14
425,510,32,0.6207,0,9
426,510,32,0.6207,1,4
427,512,32,0.6207,0,14
428,512,32,0.6207,1,3
429,518,32,0.6207,0,6
430,518,32,0.6207,1,12
431,520,32,0.6207,0,12
432,520,32,0.6207,1,7
433,524,32,0.6207,0,11
434,524,32,0.6207,1,0
435,528,32,0.6207,0,8
436,528,32,0.6207,1,1
437,526,32,0.6207,0,11
438,526,32,0.6207,1,2
439,538,32,0.6207,0,8
440,538,32,0.6207,1,5
441,540,32,0.6207,0,4
442,540,32,0.6207,1,8
443,546,32,0.6207,0,4
444,546,32,0.6207,1,13
445,556,32,0.6207,0,12
446,556,32,0.6207,1,10
447,564,32,0.6207,0,4
448,564,32,0.6207,1,2
449,486,33,0.6207,0,4
450,486,33,0.6207,1,1
451,488,33,0.6207,0,3
452,488,33,0.6207,1,4
453,490,33,0.6207,0,0
454,490,33,0.6207,1,0
455,506,33,0.6207,0,1
456,506,33,0.6207,1,5
457,510,33,0.6207,0,3
458,510,33,0.6207,1,8
459,512,33,0.6207,0,1
460,512,33,0.6207,1,12
461,518,33,0.6207,0,11
462,518,33,0.6207,1,1
463,520,33,0.6207,0,3
464,520,33,0.6207,1,8
465,524,33,0.6207,0,5
466,524,33,0.6207,1,15
467,528,33,0.6207,0,7
468,528,33,0.6207,1,14
469,526,33,0.6207,0,5
470,526,33,0.6207,1,5
471,538,33,0.6207,0,6
472,538,33,0.6207,1,11
473,540,33,0.6207,0,11
474,540,33,0.6207,1,5
475,546,33,0.6207,0,3
476,546,33,0.6207,1,0
477,556,33,0.6207,0,5
478,556,33,0.6207,1,0
479,564,33,0.6207,0,3
480,564,33,0.6207,1,12
481,486,34,0.6207,0,15
482,486,34,0.6207,1,14
483,488,34,0.6207,0,12
484,488,34,0.6207,1,11
485,490,34,0.6207,0,15
486,490,34,0.6207,1,15
487,506,34,0.6207,0,15
488,506,34,0.6207,1,10
489,510,34,0.6207,0,8
490,510,34,0.6207,1,15
491,512,34,0.6207,0,6
492,512,34,0.6207,1,11
493,518,34,0.6207,0,4
494,518,34,0.6207,1,15
495,520,34,0.6207,0,14
496,520,34,0.6207,1,15
497,524,34,0.6207,0,2
498,524,34,0.6207,1,12
499,528,34,0.6207,0,2
500,528,34,0.6207,1,1
501,526,34,0.6207,0,10
502,526,34,0.6207,1,2
503,538,34,0.6207,0,8
504,538,34,0.6207,1,12
505,540,34,0.6207,0,1
506,540,34,0.6207,1,0
507,546,34,0.6207,0,8
508,546,34,0.6207,1,3
509,556,34,0.6207,0,2
510,556,34,0.6207,1,15
511,564,34,0.6207,0,8
512,564,34,0.6207,1,3
513,486,35,0.6207,0,1
514,486,35,0.6207,1,5
515,488,35,0.6207,0,3
516,488,35,0.6207,1,6
517,490,35,0.6207,0,4
518,490,35,0.6207,1,8
519,506,35,0.6207,0,2
520,506,35,0.6207,1,5
521,510,35,0.6207,0,7
522,510,35,0.6207,1,0
523,512,35,0.6207,0,9
524,512,35,0.6207,1,6
525,518,35,0.6207,0,11
526,518,35,0.6207,1,0
527,520,35,0.6207,0,1
528,520,35,0.6207,1,1
529,524,35,0.6207,0,15
530,524,35,0.6207,1,3
531,528,35,0.6207,0,9
532,528,35,0.6207,1,14
533,526,35,0.6207,0,5
534,526,35,0.6207,1,2
535,538,35,0.6207,0,6
536,538,35,0.6207,1,1
537,540,35,0.6207,0,14
538,540,35,0.6207,1,10
539,546,35,0.6207,0,7
540,546,35,0.6207,1,12
541,556,35,0.6207,0,13
542,556,35,0.6207,1,0
543,564,35,0.6207,0,5
544,564,35,0.6207,1,14
545,486,36,0.6207,0,14
546,486,36,0.6207,1,14
547,488,36,0.6207,0,12
548,488,36,0.6207,1,13
549,490,36,0.6207,0,15
550,490,36,0.6207,1,15
551,506,36,0.6207,0,5
552,506,36,0.6207,1,11
553,510,36,0.6207,0,10
554,510,36,0.6207,1,15
555,512,36,0.6207,0,7
556,512,36,0.6207,1,13
557,518,36,0.6207,0,13
558,518,36,0.6207,1,7
559,520,36,0.6207,0,14
560,520,36,0.6207,1,14
561,524,36,0.6207,0,0
562,524,36,0.6207,1,14
563,528,36,0.6207,0,6
564,528,36,0.6207,1,1
565,526,36,0.6207,0,10
566,526,36,0.6207,1,4
567,538,36,0.6207,0,1
568,538,36,0.6207,1,8
569,540,36,0.6207,0,1
570,540,36,0.6207,1,5
571,546,36,0.6207,0,9
572,546,36,0.6207,1,2
573,556,36,0.6207,0,0
574,556,36,0.6207,1,1
575,564,36,0.6207,0,10
576,564,36,0.6207,1,12
577,486,37,0.6207,0,3
578,486,37,0.6207,1,1
579,488,37,0.6207,0,6
580,488,37,0.6207,1,2
581,490,37,0.6207,0,0
582,490,37,0.6207,1,0
583,506,37,0.6207,0,2
584,506,37,0.6207,1,4
585,510,37,0.6207,0,5
586,510,37,0.6207,1,3
587,512,37,0.6207,0,8
588,512,37,0.6207,1,2
589,518,37,0.6207,0,2
590,518,37,0.6207,1,2
591,520,37,0.6207,0,1
592,520,37,0.6207,1,3
593,524,37,0.6207,0,15
594,524,37,0.6207,1,1
595,528,37,0.6207,0,8
596,528,37,0.6207,1,13
597,526,37,0.6207,0,7
598,526,37,0.6207,1,3
599,538,37,0.6207,0,6
600,538,37,0.6207,1,6
601,540,37,0.6207,0,14
602,540,37,0.6207,1,10
603,546,37,0.6207,0,2
604,546,37,0.6207,1,12
605,556,37,0.6207,0,11
606,556,37,0.6207,1,13
607,564,37,0.6207,0,0
608,564,37,0.6207,1,3
609,486,38,0.6207,0,12
610,486,38,0.6207,1,14
611,488,38,0.6207,0,13
612,488,38,0.6207,1,13
613,490,38,0.6207,0,15
614,490,38,0.6207,1,15
615,506,38,0.6207,0,13
616,506,38,0.6207,1,15
617,510,38,0.6207,0,10
618,510,38,0.6207,1,12
619,512,38,0.6207,0,7
620,512,38,0.6207,1,13
621,518,38,0.6207,0,13
622,518,38,0.6207,1,5
623,520,38,0.6207,0,10
624,520,38,0.6207,1,12
625,524,38,0.6207,0,12
626,524,38,0.6207,1,14
627,528,38,0.6207,0,7
628,528,38,0.6207,1,10
629,526,38,0.6207,0,12
630,526,38,0.6207,1,4
631,538,38,0.6207,0,5
632,538,38,0.6207,1,0
633,540,38,0.6207,0,0
634,540,38,0.6207,1,7
635,546,38,0.6207,0,9
636,546,38,0.6207,1,9
637,556,38,0.6207,0,5
638,556,38,0.6207,1,2
639,564,38,0.6207,0,5
640,564,38,0.6207,1,14
641,486,39,0.6207,0,1
642,486,39,0.6207,1,1
643,488,39,0.6207,0,2
644,488,39,0.6207,1,10
645,490,39,0.6207,0,0
646,490,39,0.6207,1,1
647,506,39,0.6207,0,2
648,506,39,0.6207,1,2
649,510,39,0.6207,0,4
650,510,39,0.6207,1,3
651,512,39,0.6207,0,10
652,512,39,0.6207,1,2
653,518,39,0.6207,0,0
654,518,39,0.6207,1,2
655,520,39,0.6207,0,5
656,520,39,0.6207,1,7
657,524,39,0.6207,0,3
658,524,39,0.6207,1,0
659,528,39,0.6207,0,0
660,528,39,0.6207,1,5
661,526,39,0.6207,0,3
662,526,39,0.6207,1,11
663,538,39,0.6207,0,11
664,538,39,0.6207,1,15
665,540,39,0.6207,0,11
666,540,39,0.6207,1,1
667,546,39,0.6207,0,4
668,546,39,0.6207,1,6
669,556,39,0.6207,0,8
670,556,39,0.6207,1,13
671,564,39,0.6207,0,2
672,564,39,0.6207,1,0
673,486,40,0.6207,0,15
674,486,40,0.6207,1,14
675,488,40,0.6207,0,13
676,488,40,0.6207,1,13
677,490,40,0.6207,0,15
678,490,40,0.6207,1,14
679,506,40,0.6207,0,15
680,506,40,0.6207,1,13
681,510,40,0.6207,0,3
682,510,40,0.6207,1,12
683,512,40,0.6207,0,5
684,512,40,0.6207,1,15
685,518,40,0.6207,0,11
686,518,40,0.6207,1,13
687,520,40,0.6207,0,2
688,520,40,0.6207,1,8
689,524,40,0.6207,0,12
690,524,40,0.6207,1,15
691,528,40,0.6207,0,15
692,528,40,0.6207,1,14
693,526,40,0.6207,0,12
694,526,40,0.6207,1,4
695,538,40,0.6207,0,6
696,538,40,0.6207,1,6
697,540,40,0.6207,0,4
698,540,40,0.6207,1,14
699,546,40,0.6207,0,2
700,546,40,0.6207,1,13
701,556,40,0.6207,0,9
702,556,40,0.6207,1,4
703,564,40,0.6207,0,8
704,564,40,0.6207,1,3
705,486,41,0.6207,0,0
706,486,41,0.6207,1,5
707,488,41,0.6207,0,2
708,488,41,0.6207,1,3
709,490,41,0.6207,0,6
710,490,41,0.6207,1,1
711,506,41,0.6207,0,4
712,506,41,0.6207,1,2
713,510,41,0.6207,0,12
714,510,41,0.6207,1,7
715,512,41,0.6207,0,10
716,512,41,0.6207,1,1
717,518,41,0.6207,0,4
718,518,41,0.6207,1,7
719,520,41,0.6207,0,14
720,520,41,0.6207,1,7
721,524,41,0.6207,0,3
722,524,41,0.6207,1,0
723,528,41,0.6207,0,1
724,528,41,0.6207,1,1
725,526,41,0.6207,0,2
726,526,41,0.6207,1,11
727,538,41,0.6207,0,9
728,538,41,0.6207,1,9
729,540,41,0.6207,0,1
730,540,41,0.6207,1,1
731,546,41,0.6207,0,13
732,546,41,0.6207,1,2
733,556,41,0.6207,0,2
734,556,41,0.6207,1,10
735,564,41,0.6207,0,7
736,564,41,0.6207,1,12
737,486,42,0.6207,0,15
738,486,42,0.6207,1,11
739,488,42,0.6207,0,13
740,488,42,0.6207,1,12
741,490,42,0.6207,0,13
742,490,42,0.6207,1,14
743,506,42,0.6207,0,3
744,506,42,0.6207,1,12
745,510,42,0.6207,0,7
746,510,42,0.6207,1,8
747,512,42,0.6207,0,5
748,512,42,0.6207,1,14
749,518,42,0.6207,0,11
750,518,42,0.6207,1,8
751,520,42,0.6207,0,5
752,520,42,0.6207,1,0
753,524,42,0.6207,0,12
754,524,42,0.6207,1,7
755,528,42,0.6207,0,12
756,528,42,0.6207,1,14
757,526,42,0.6207,0,13
758,526,42,0.6207,1,12
759,538,42,0.6207,0,10
760,538,42,0.6207,1,14
761,540,42,0.6207,0,8
762,540,42,0.6207,1,12
763,546,42,0.6207,0,2
764,546,42,0.6207,1,6
765,556,42,0.6207,0,12
766,556,42,0.6207,1,5
767,564,42,0.6207,0,0
768,564,42,0.6207,1,0
769,486,43,0.6207,0,4
770,486,43,0.6207,1,0
771,488,43,0.6207,0,6
772,488,43,0.6207,1,3
773,490,43,0.6207,0,2
774,490,43,0.6207,1,3
775,506,43,0.6207,0,12
776,506,43,0.6207,1,11
777,510,43,0.6207,0,8
778,510,43,0.6207,1,5
779,512,43,0.6207,0,2
780,512,43,0.6207,1,1
781,518,43,0.6207,0,6
782,518,43,0.6207,1,7
783,520,43,0.6207,0,10
784,520,43,0.6207,1,15
785,524,43,0.6207,0,2
786,524,43,0.6207,1,10
787,528,43,0.6207,0,3
788,528,43,0.6207,1,1
789,526,43,0.6207,0,2
790,526,43,0.6207,1,2
791,538,43,0.6207,0,1
792,538,43,0.6207,1,0
793,540,43,0.6207,0,3
794,540,43,0.6207,1,0
795,546,43,0.6207,0,15
796,546,43,0.6207,1,9
797,556,43,0.6207,0,3
798,556,43,0.6207,1,10
799,564,43,0.6207,0,14
800,564,43,0.6207,1,3
801,486,44,0.6207,0,15
802,486,44,0.6207,1,15
803,488,44,0.6207,0,15
804,488,44,0.6207,1,12
805,490,44,0.6207,0,13
806,490,44,0.6207,1,13
807,506,44,0.6207,0,2
808,506,44,0.6207,1,6
809,510,44,0.6207,0,14
810,510,44,0.6207,1,10
811,512,44,0.6207,0,3
812,512,44,0.6207,1,14
813,518,44,0.6207,0,1
814,518,44,0.6207,1,8
815,520,44,0.6207,0,13
816,520,44,0.6207,1,0
817,524,44,0.6207,0,13
818,524,44,0.6207,1,4
819,528,44,0.6207,0,0
820,528,44,0.6207,1,15
821,526,44,0.6207,0,5
822,526,44,0.6207,1,13
823,538,44,0.6207,0,8
824,538,44,0.6207,1,9
825,540,44,0.6207,0,12
826,540,44,0.6207,1,9
827,546,44,0.6207,0,4
828,546,44,0.6207,1,2
829,556,44,0.6207,0,2
830,556,44,0.6207,1,10
831,564,44,0.6207,0,5
832,564,44,0.6207,1,12
833,486,45,0.6207,0,1
834,486,45,0.6207,1,2
835,488,45,0.6207,0,0
836,488,45,0.6207,1,7
837,490,45,0.6207,0,3
838,490,45,0.6207,1,2
839,506,45,0.6207,0,13
840,506,45,0.6207,1,9
841,510,45,0.6207,0,1
842,510,45,0.6207,1,13
843,512,45,0.6207,0,4
844,512,45,0.6207,1,1
845,518,45,0.6207,0,11
846,518,45,0.6207,1,7
847,520,45,0.6207,0,3
848,520,45,0.6207,1,10
849,524,45,0.6207,0,6
850,524,45,0.6207,1,15
851,528,45,0.6207,0,15
852,528,45,0.6207,1,0
853,526,45,0.6207,0,14
854,526,45,0.6207,1,2
855,538,45,0.6207,0,5
856,538,45,0.6207,1,6
857,540,45,0.6207,0,1
858,540,45,0.6207,1,6
859,546,45,0.6207,0,3
860,546,45,0.6207,1,13
861,556,45,0.6207,0,12
862,556,45,0.6207,1,5
863,564,45,0.6207,0,2
864,564,45,0.6207,1,0
865,486,46,0.6207,0,15
866,486,46,0.6207,1,13
867,488,46,0.6207,0,15
868,488,46,0.6207,1,11
869,490,46,0.6207,0,14
870,490,46,0.6207,1,13
871,506,46,0.6207,0,6
872,506,46,0.6207,1,7
873,510,46,0.6207,0,14
874,510,46,0.6207,1,6
875,512,46,0.6207,0,2
876,512,46,0.6207,1,6
877,518,46,0.6207,0,0
878,518,46,0.6207,1,10
879,520,46,0.6207,0,12
880,520,46,0.6207,1,11
881,524,46,0.6207,0,1
882,524,46,0.6207,1,8
883,528,46,0.6207,0,0
884,528,46,0.6207,1,7
885,526,46,0.6207,0,0
886,526,46,0.6207,1,13
887,538,46,0.6207,0,9
888,538,46,0.6207,1,1
889,540,46,0.6207,0,15
890,540,46,0.6207,1,1
891,546,46,0.6207,0,12
892,546,46,0.6207,1,0
893,556,46,0.6207,0,3
894,556,46,0.6207,1,10
895,564,46,0.6207,0,12
896,564,46,0.6207,1,3
897,486,47,0.6207,0,0
898,486,47,0.6207,1,3
899,488,47,0.6207,0,0
900,488,47,0.6207,1,4
901,490,47,0.6207,0,5
902,490,47,0.6207,1,2
903,506,47,0.6207,0,9
904,506,47,0.6207,1,12
905,510,47,0.6207,0,3
906,510,47,0.6207,1,11
907,512,47,0.6207,0,5
908,512,47,0.6207,1,8
909,518,47,0.6207,0,15
910,518,47,0.6207,1,1
911,520,47,0.6207,0,3
912,520,47,0.6207,1,4
913,524,47,0.6207,0,14
914,524,47,0.6207,1,7
915,528,47,0.6207,0,15
916,528,47,0.6207,1,12
917,526,47,0.6207,0,15
918,526,47,0.6207,1,6
919,538,47,0.6207,0,6
920,538,47,0.6207,1,6
921,540,47,0.6207,0,0
922,540,47,0.6207,1,15
923,546,47,0.6207,0,1
924,546,47,0.6207,1,15
925,556,47,0.6207,0,12
926,556,47,0.6207,1,1
927,564,47,0.6207,0,3
928,564,47,0.6207,1,12
929,486,48,0.6207,0,15
930,486,48,0.6207,1,13
931,488,48,0.6207,0,15
932,488,48,0.6207,1,11
933,490,48,0.6207,0,10
